,datetime,project,business_type,business_line,version,chain,component,price,market_cap,market_cap_circulating,market_cap_fully_diluted,volume,vol_mc,pe,pe_circulating,ps,ps_circulating,tvl,gmv,revenue,revenue_supply_side,revenue_protocol,token_incentives
611,2020-04-07T00:00:00+00:00,Aave,total,total,total,total,,0.022049012,28663714.68,25821029.47,28663714.68,682459.6989,0.023809185,3964.636683,3571.449192,49.58049532,44.66341663,,7217054.205,961.6479014,961.6479014,0,
612,2020-04-06T00:00:00+00:00,Aave,total,total,total,total,,0.020921201,27197559.63,24701103.64,27197559.63,426095.2488,0.015666672,3789.932601,3442.055804,45.37585491,41.21081855,,7022554.903,1026.120419,1026.120419,0,
613,2020-04-05T00:00:00+00:00,Aave,total,total,total,total,,0.021627314,28115506.42,25439225.42,28115506.42,869410.5691,0.030922814,3934.087244,3559.606245,44.90282933,40.62858339,,7049754.754,785.4574109,785.4574109,0,
614,2020-04-04T00:00:00+00:00,Aave,total,total,total,total,,0.021058195,27375652.68,24836199.94,27375652.68,592722.2288,0.021651437,3829.381001,3474.155422,41.73131824,37.86018824,,4928443.06,681.7830591,681.7830591,0,
615,2020-04-03T00:00:00+00:00,Aave,total,total,total,total,,0.02123535,27605953.5,24937750.51,27605953.5,1396926.946,0.05060238,3934.401321,3554.128951,40.03134976,36.16219281,,6931158.295,824.7891049,824.7891049,0,
616,2020-04-02T00:00:00+00:00,Aave,total,total,total,total,,0.020967585,27257858.81,24565024.48,27257858.81,570396.1417,0.020925934,3893.340143,3508.712719,39.11636888,35.25201909,,7027179.068,781.2491772,781.2491772,0,
617,2020-04-01T00:00:00+00:00,Aave,total,total,total,total,,0.020007217,26009380.6,23528589.17,26009380.6,893151.1328,0.034339577,3723.773702,3368.597774,37.07690662,33.54048745,,6954385.827,883.5842407,883.5842407,0,
618,2020-03-31T00:00:00+00:00,Aave,total,total,total,total,,0.020623538,26810598.43,24257455.44,26810598.43,1073451.071,0.040038311,3841.832405,3475.979045,37.60049031,34.0198381,,4499546.245,786.3240824,786.3240824,0,
619,2020-03-30T00:00:00+00:00,Aave,total,total,total,total,,0.019057154,24774298.86,22352219.65,24774298.86,819559.0104,0.033081017,3564.936575,3216.407691,33.10841484,29.8715441,,4433883.656,463.2206165,463.2206165,0,
620,2020-03-29T00:00:00+00:00,Aave,total,total,total,total,,0.020648626,26843212.28,24096084.81,26843212.28,953841.8784,0.03553382,3881.485402,3484.255179,34.60622537,31.06463312,,4693737.374,523.6642705,523.6642705,0,
621,2020-03-28T00:00:00+00:00,Aave,total,total,total,total,,0.020872677,27134478.79,24446798.42,27134478.79,1064618.864,0.039234911,3941.177408,3550.802297,34.10124645,30.72350511,,4452313.487,438.3384489,438.3384489,0,
622,2020-03-27T00:00:00+00:00,Aave,total,total,total,total,,0.022565911,29335683.38,26433954,29335683.38,1164380.993,0.039691627,4302.592692,3877.003164,35.26512759,31.7768892,,5456985.273,3955.581361,3955.581361,0,
623,2020-03-26T00:00:00+00:00,Aave,total,total,total,total,,0.022171141,28822482.56,25967369.95,28822482.56,1189249.543,0.041261177,4251.393162,3830.256426,35.7809076,32.23650366,,5681806.832,912.4861535,912.4861535,0,
624,2020-03-25T00:00:00+00:00,Aave,total,total,total,total,,0.022920399,29796517.65,26816941.26,29796517.65,1244367.784,0.041762188,4399.606971,3959.657404,36.08683246,32.47824051,,4105319.549,1653.026755,1653.026755,0,
625,2020-03-24T00:00:00+00:00,Aave,total,total,total,total,,0.0234617,30500209.24,27207111.43,30500209.24,1688718.528,0.055367441,4530.05805,4040.949135,36.84324629,32.8652928,,4261930.459,842.0951924,842.0951924,0,
626,2020-03-23T00:00:00+00:00,Aave,total,total,total,total,,0.021207375,27569586.43,24859857.5,27569586.43,1378977.634,0.050018075,4111.547846,3707.436592,32.92301945,29.68711823,,3971227.965,511.9647191,511.9647191,0,
627,2020-03-22T00:00:00+00:00,Aave,total,total,total,total,,0.022200514,28860667.29,26010152.81,28860667.29,1554377.71,0.053857996,4324.868687,3897.709444,33.47390348,30.16774824,,4083230.928,373.8572393,373.8572393,0,
628,2020-03-21T00:00:00+00:00,Aave,total,total,total,total,,0.023333833,30333982.15,30322858.69,30333982.15,2225685.698,0.073372684,4567.557413,4565.882492,34.58951427,34.57683031,,5127146.232,489.8451975,489.8451975,0,
629,2020-03-20T00:00:00+00:00,Aave,total,total,total,total,,0.021583282,28058265.08,24405716.18,28058265.08,1612829.328,0.057481435,4236.65161,3685.135786,31.2476165,27.17988648,,4568376.083,705.8849687,705.8849687,0,
630,2020-03-19T00:00:00+00:00,Aave,total,total,total,total,,0.020003446,26004478.54,22555860.98,26004478.54,984588.7353,0.037862276,3970.794164,3444.202159,28.33957959,24.58128959,,4483516.212,994.6817383,994.6817383,0,
631,2020-03-18T00:00:00+00:00,Aave,total,total,total,total,,0.018674019,24276224.06,21135284.06,24276224.06,734878.5755,0.030271535,3711.324692,3231.140947,26.27350059,22.87414619,,6763888.26,1627.195308,1627.195308,0,
632,2020-03-17T00:00:00+00:00,Aave,total,total,total,total,,0.016340271,21242350.81,18502714.83,21242350.81,905874.3114,0.04264473,3270.586835,2848.777711,22.91973803,19.96376863,,4632195.579,880.8835423,880.8835423,0,
633,2020-03-16T00:00:00+00:00,Aave,total,total,total,total,,0.020480036,26624045.24,23283889.97,26624045.24,784444.8322,0.029463773,4122.014966,3604.882055,28.35353501,24.79640429,,6841799.813,1316.50304,1316.50304,0,
634,2020-03-15T00:00:00+00:00,Aave,total,total,total,total,,0.021143002,27485901.34,23668359.39,27485901.34,855408.2689,0.031121711,4468.9426,3848.247079,28.93376813,24.91513064,,6710582.319,1345.962945,1345.962945,0,
635,2020-03-14T00:00:00+00:00,Aave,total,total,total,total,,0.021770124,28301160.2,24340882.49,28301160.2,1389181.807,0.049085684,4732.119943,4069.938287,29.48974396,25.36314367,,6706449.22,2381.586338,2381.586338,0,
636,2020-03-13T00:00:00+00:00,Aave,total,total,total,total,,0.019816739,25761758.92,22503246.5,25761758.92,4044056.477,0.156979051,4362.636497,3810.822264,26.99031871,23.57641017,,6979061.315,5469.381669,5469.381669,0,
637,2020-03-12T00:00:00+00:00,Aave,total,total,total,total,,0.037933513,49313564.54,42470500.11,49313564.54,11385523.25,0.230880152,16235.28573,13982.37404,55.02260655,47.38731908,,7386234.058,3670.604452,3670.604452,0,
638,2020-03-11T00:00:00+00:00,Aave,total,total,total,total,,0.026936436,35017365.57,30628831.74,35017365.57,513384.3185,0.014660849,143190.5153,125245.2356,40.64457256,35.55081183,,7454520.738,2522.399149,2522.399149,0,
639,2020-03-10T00:00:00+00:00,Aave,total,total,total,total,,0.028005802,36407541.07,31462802.06,36407541.07,1115693.607,0.030644575,512772.1008,443129.2703,42.21718145,36.48339834,,6998566.959,2294.270548,2294.270548,0,
640,2020-03-09T00:00:00+00:00,Aave,total,total,total,total,,0.027411192,35634547.36,31031452.11,35634547.36,889291.605,0.024955883,1044115.166,909241.5131,42.15284315,36.70774657,,7062076.947,2286.967876,2286.967876,0,
641,2020-03-08T00:00:00+00:00,Aave,total,total,total,total,,0.029869063,38829780.71,33509212.57,38829780.71,886355.9176,0.022826704,1142092.133,985599.3867,46.69306892,40.29505043,,6974277.216,4662.848888,4662.848888,0,
642,2020-03-07T00:00:00+00:00,Aave,total,total,total,total,,0.031070658,40391854.01,35110465.39,40391854.01,763152.5733,0.018893725,1165921.598,1013472.912,51.22918194,44.53077146,,6616537.099,2782.388449,2782.388449,0,
643,2020-03-06T00:00:00+00:00,Aave,total,total,total,total,,0.030211614,39275096.02,34117812.68,39275096.02,856172.5675,0.021799376,1439790.198,1250728.763,50.58778792,43.9450147,,6358086.021,3307.030403,3307.030403,0,
644,2020-03-05T00:00:00+00:00,Aave,total,total,total,total,,0.028316038,36810847.66,31922674.17,36810847.66,644702.3844,0.017513924,1704033.229,1477751.831,48.83618527,42.35114726,,6669518.465,3320.608093,3320.608093,0,
645,2020-03-04T00:00:00+00:00,Aave,total,total,total,total,,0.028586607,37162586.87,32230771.26,37162586.87,815874.6756,0.021954195,1980294.931,1717491.659,50.89514548,44.14089358,,5902975.724,3573.830559,3573.830559,0,
646,2020-03-03T00:00:00+00:00,Aave,total,total,total,total,,0.027292646,35480437.9,30642558.21,35480437.9,692973.8047,0.019531151,1955715.121,1689046.641,50.926633,43.98261151,,6499850.369,1443.363096,1443.363096,0,
647,2020-03-02T00:00:00+00:00,Aave,total,total,total,total,,0.025682132,33386769.53,29004958.01,33386769.53,639530.939,0.019155221,1840310.151,1598780.577,48.55553357,42.18291353,,6071970.456,1181.51477,1181.51477,0,
648,2020-03-01T00:00:00+00:00,Aave,total,total,total,total,,0.026429795,34358731.31,29764337.63,34358731.31,450328.5788,0.013106671,1969909.603,1706496.494,50.44812378,43.7022827,,5891034.811,1865.451388,1865.451388,0,
649,2020-02-29T00:00:00+00:00,Aave,total,total,total,total,,0.026889314,34956106.26,30482991.95,34956106.26,956101.3092,0.027351482,2012859.005,1755286.026,52.587057,45.85782018,,5887026.109,3787.521711,3787.521711,0,
650,2020-02-28T00:00:00+00:00,Aave,total,total,total,total,,0.027308673,35501273.92,30728543.42,35501273.92,1449423.738,0.040827373,2112489.739,1828490.234,56.56281118,48.95860367,,6077657.536,2799.706914,2799.706914,0,
651,2020-02-27T00:00:00+00:00,Aave,total,total,total,total,,0.02675957,34787439.84,30180699.4,34787439.84,1413385.448,0.040629188,2169267.7,1882001.569,57.56324678,49.94041112,,5576977.43,2233.370273,2233.370273,0,
652,2020-02-26T00:00:00+00:00,Aave,total,total,total,total,,0.031606063,41087880.59,35673230.1,41087880.59,1069061.847,0.02601891,2566529.279,2228306.455,69.3662983,60.22505626,,4967944.945,3528.143092,3528.143092,0,
653,2020-02-25T00:00:00+00:00,Aave,total,total,total,total,,0.033275895,43258661.2,37626032.92,43258661.2,814398.981,0.018826264,2928556.752,2547234.929,77.91121944,67.76654723,,4814304.418,1729.914972,1729.914972,0,
654,2020-02-24T00:00:00+00:00,Aave,total,total,total,total,,0.035800704,46540912.92,40523404.23,46540912.92,830117.4845,0.017836296,3529529.676,3073179.033,86.36711357,75.2002751,,4729305.295,2626.907221,2626.907221,0,
655,2020-02-23T00:00:00+00:00,Aave,total,total,total,total,,0.03358241,43657130.63,37869814.54,43657130.63,672374.0936,0.015401243,7335559.725,6363136.613,84.54893336,73.34088108,,4853829.54,1846.671282,1846.671282,0,
656,2020-02-22T00:00:00+00:00,Aave,total,total,total,total,,0.034544319,44907612.31,39076411.7,44907612.31,990829.8695,0.02206374,7556900.003,6575645.432,90.1063525,78.40614867,,4806409.759,1661.66331,1661.66331,0,
657,2020-02-21T00:00:00+00:00,Aave,total,total,total,total,,0.036660681,47658883.18,41512616.17,47658883.18,1749374.886,0.036706166,9635381.923,8392767.197,98.03339952,85.39064733,,4536986.823,2626.422588,2626.422588,0,
658,2020-02-20T00:00:00+00:00,Aave,total,total,total,total,,0.032856142,42712983.2,37217254.51,42712983.2,777046.1029,0.01819227,10321091.59,8993113.189,91.69113466,79.89356023,,4330030.486,1638.74627,1638.74627,0,
659,2020-02-19T00:00:00+00:00,Aave,total,total,total,total,,0.035528014,46186416.13,40066487.07,46186416.13,1277192.23,0.027652984,9516275.053,8255321.442,102.4770068,88.89829548,,4685860.109,2275.442579,2275.442579,0,
660,2020-02-18T00:00:00+00:00,Aave,total,total,total,total,,0.033983907,44179077.43,38320926.09,44179077.43,2808919.986,0.063580322,1463158.428,1269143.433,101.7670453,88.272722,,4592416.932,2397.371853,2397.371853,0,
661,2020-02-17T00:00:00+00:00,Aave,total,total,total,total,,0.035829086,46577809.41,40428031.14,46577809.41,5727596.064,0.122968343,901321.9547,782318.2866,112.954391,98.04075581,,4343795.373,1538.629756,1538.629756,0,
662,2020-02-16T00:00:00+00:00,Aave,total,total,total,total,,0.031870486,41431629.93,35904897.26,41431629.93,1182574.778,0.028542801,729490.2885,632180.6287,104.3097668,90.39546517,,4032799.401,1880.906764,1880.906764,0,
663,2020-02-15T00:00:00+00:00,Aave,total,total,total,total,,0.034653077,45048997.46,39102089.76,45048997.46,1308406.582,0.029044078,803193.1681,697163.8243,118.8329673,103.1458549,,3987999.744,1926.209737,1926.209737,0,
664,2020-02-14T00:00:00+00:00,Aave,total,total,total,total,,0.033509124,43561859.8,37612726.47,43561859.8,1541977.793,0.035397428,788000.2011,680385.0008,120.2516418,103.8291783,,3609456.158,2334.418796,2334.418796,0,
665,2020-02-13T00:00:00+00:00,Aave,total,total,total,total,,0.033963191,44152146.38,38221267.49,44152146.38,2504674.929,0.056728271,806371.1358,698052.7427,130.7162371,113.1573586,,3443719.07,2220.898029,2220.898029,0,
666,2020-02-12T00:00:00+00:00,Aave,total,total,total,total,,0.032852392,42708108.18,37016065.04,42708108.18,945555.797,0.02213996,780694.7716,676645.4819,136.379068,118.2027644,,3467089.043,1960.183782,1960.183782,0,
667,2020-02-11T00:00:00+00:00,Aave,total,total,total,total,,0.033130822,43070066.62,37440197.41,43070066.62,817247.5018,0.018974837,789419.6379,686231.2832,147.2598094,128.0108615,,3536509.72,1334.854786,1334.854786,0,
668,2020-02-10T00:00:00+00:00,Aave,total,total,total,total,,0.032853707,42709817.7,37067163.22,42709817.7,983830.1148,0.023035222,782816.7325,679394.04,152.6506578,132.4830485,,3503832.276,1514.920183,1514.920183,0,
669,2020-02-09T00:00:00+00:00,Aave,total,total,total,total,,0.031903565,41474633.13,35893729.88,41474633.13,1683186.317,0.040583513,760177.3677,657886.4968,154.5708923,133.7715475,,2846832.747,2642.533474,2642.533474,0,
670,2020-02-08T00:00:00+00:00,Aave,total,total,total,total,,0.035551299,46216686.52,40005406.84,46216686.52,1103385.114,0.023874172,847093.1857,733248.3151,193.3794465,167.3902655,,2749158.309,859.0384469,859.0384469,0,
671,2020-02-07T00:00:00+00:00,Aave,total,total,total,total,,0.035462607,46101387.56,40088505.07,46101387.56,2024239.565,0.04390843,817722.4858,711069.0969,194.923891,169.5004816,,2342601.267,1117.585118,1117.585118,0,
672,2020-02-06T00:00:00+00:00,Aave,total,total,total,total,,0.032187649,41843941.17,36284408.9,41843941.17,1081677.166,0.02585027,720949.9148,625161.9893,181.4583151,157.3491291,,2215601.315,998.5315339,998.5315339,0,
673,2020-02-05T00:00:00+00:00,Aave,total,total,total,total,,0.031531281,40990663.84,35604339.13,40990663.84,1527391.452,0.037261935,690091.5814,599410.9975,181.5233828,157.6705395,,2334389.142,1758.588623,1758.588623,0,
674,2020-02-04T00:00:00+00:00,Aave,total,total,total,total,,0.031684694,41190100.86,35722665.4,41190100.86,1867889.381,0.045348017,668683.1288,579924.3792,195.7659903,169.7806712,,1933288.071,1388.054898,1388.054898,0,
675,2020-02-03T00:00:00+00:00,Aave,total,total,total,total,,0.031640725,41132940.49,35590067.49,41132940.49,3210079.311,0.078041571,646126.6871,559057.8287,206.6877073,178.8354872,,1964014.829,1318.528007,1318.528007,0,
676,2020-02-02T00:00:00+00:00,Aave,total,total,total,total,,0.027796126,36134962.07,31401617.87,36134962.07,2156708.958,0.059684827,545785.7416,474292.8819,192.4939474,167.2790292,,1872201.669,730.3055811,730.3055811,0,
677,2020-02-01T00:00:00+00:00,Aave,total,total,total,total,,0.025766453,33496387.51,29252065.1,33496387.51,1442504.187,0.04306447,485695.1734,424152.8083,181.6162921,158.603718,,1792297.279,670.705213,670.705213,0,
678,2020-01-31T00:00:00+00:00,Aave,total,total,total,total,,0.024627282,32015464.53,27712892,32015464.53,1203274.132,0.037584153,444879.3193,385091.7895,176.0929439,152.4277348,,1762175.669,627.1836404,627.1836404,0,
679,2020-01-30T00:00:00+00:00,Aave,total,total,total,total,,0.02507017,32591220.14,28283478.55,32591220.14,1693409.369,0.051959066,433189.4533,375932.6763,181.3963229,157.4202803,,1693424.849,477.5030215,477.5030215,0,
680,2020-01-29T00:00:00+00:00,Aave,total,total,total,total,,0.023619738,30705657.48,26592387.57,30705657.48,860171.5091,0.028013454,389576.0678,337389.2186,170.6583101,147.7972562,,1771310.005,638.0002352,638.0002352,0,
681,2020-01-28T00:00:00+00:00,Aave,total,total,total,total,,0.023581411,30655832.35,26567076,30655832.35,851212.7725,0.027766748,370422.7759,321017.2188,172.9256749,149.8615172,,1715706.202,820.2426336,820.2426336,0,
682,2020-01-27T00:00:00+00:00,Aave,total,total,total,total,,0.022623637,29410726.95,25593926.11,29410726.95,857382.614,0.029152037,337608.9366,293795.4642,172.1429455,149.8029557,,1496164.056,1214.014315,1214.014315,0,
683,2020-01-26T00:00:00+00:00,Aave,total,total,total,total,,0.022850106,29705136.31,25825202.74,29705136.31,739473.6354,0.024893797,323041.7309,280847.6658,190.7540548,165.838732,,1435705.666,377.3782273,377.3782273,0,
684,2020-01-25T00:00:00+00:00,Aave,total,total,total,total,,0.024116101,31350929.23,27264350.84,31350929.23,1149015.081,0.036650112,321998.5477,280026.1935,199.9644097,173.8991461,,1439139.491,341.1301316,341.1301316,0,
685,2020-01-24T00:00:00+00:00,Aave,total,total,total,total,,0.023899708,31069619.13,26823060.38,31069619.13,2697892.445,0.086833779,300338.1394,259288.2782,195.6532233,168.9115724,,1252130.865,716.3260619,716.3260619,0,
686,2020-01-23T00:00:00+00:00,Aave,total,total,total,total,,0.023568468,30639006.94,26681875.13,30639006.94,1627012.036,0.053102636,277664.6024,241803.2759,201.6315091,175.5901148,,1221260.934,320.5493085,320.5493085,0,
687,2020-01-22T00:00:00+00:00,Aave,total,total,total,total,,0.022885061,29750578.12,25872932.1,29750578.12,1216025.664,0.040874018,251639.0397,218840.7822,192.619928,167.5141336,,1194660.304,622.8013762,622.8013762,0,
688,2020-01-21T00:00:00+00:00,Aave,total,total,total,total,,0.022962032,29850639.98,25832221.73,29850639.98,3432741.123,0.114997237,234450.7211,202889.5534,200.5460265,173.5490237,,979780.4047,901.3547827,901.3547827,0,
689,2020-01-20T00:00:00+00:00,Aave,total,total,total,total,,0.023250435,30225564.59,26231257.64,30225564.59,3478443.858,0.115082841,219134.2399,190175.6604,225.8428092,195.9976925,,875361.7236,353.0893881,353.0893881,0,
690,2020-01-19T00:00:00+00:00,Aave,total,total,total,total,,0.020890509,27157659.95,23783191.45,27157659.95,1156993.244,0.042602833,184348.7498,161442.5403,202.2545795,177.1234854,,786911.6483,860.0529603,860.0529603,0,
691,2020-01-18T00:00:00+00:00,Aave,total,total,total,total,,0.022007703,28610012.15,25136578.54,28610012.15,2648066.648,0.092557341,343059.0476,301409.5432,246.536034,216.6050244,,669804.6583,543.1596975,543.1596975,0,
692,2020-01-17T00:00:00+00:00,Aave,total,total,total,total,,0.02389381,31061952.11,26904882.75,31061952.11,1530867.285,0.049284323,1669806.337,1446333.558,291.2043387,252.2320091,,589857.2016,249.496198,249.496198,0,
693,2020-01-16T00:00:00+00:00,Aave,total,total,total,total,,0.024798769,32238398.05,27987800.47,32238398.05,3591800.052,0.111413726,,,296.99785,257.8390077,,557859.0356,343.6025808,343.6025808,0,
694,2020-01-15T00:00:00+00:00,Aave,total,total,total,total,,0.025529916,33188888.85,28842095.86,33188888.85,5882150.894,0.177232535,,,312.6957559,271.7415761,,401094.2359,496.2530523,496.2530523,0,
695,2020-01-14T00:00:00+00:00,Aave,total,total,total,total,,0.022529829,29288776.19,25425297.57,29288776.19,2334619.446,0.079710379,,,312.7843171,271.5249789,,346151.4279,255.0285252,255.0285252,0,
696,2020-01-13T00:00:00+00:00,Aave,total,total,total,total,,0.024649424,32044250.2,27839244.02,32044250.2,5604901.164,0.174911291,,,341.8068472,296.9532496,,319561.2004,130.4429152,130.4429152,0,
697,2020-01-12T00:00:00+00:00,Aave,total,total,total,total,,0.025629384,33318198.01,28960984.48,33318198.01,6413073.617,0.192479606,,,316.4600245,275.0747161,,268676.358,203.7880043,203.7880043,0,
698,2020-01-11T00:00:00+00:00,Aave,total,total,total,total,,0.020753782,26979915.61,23379278.37,26979915.61,3749934.877,0.138989867,,,233.4214762,202.269931,,187325.5169,257.1797981,257.1797981,0,
699,2020-01-10T00:00:00+00:00,Aave,total,total,total,total,,0.016631905,21621476.16,18766741.56,21621476.16,2021737.546,0.093505991,,,170.9998291,148.4223175,,59581.10637,541.0223306,541.0223306,0,
700,2020-01-09T00:00:00+00:00,Aave,total,total,total,total,,0.018372724,23884539.96,20830499.03,23884539.96,5010477.958,0.209779128,,,431.0521287,375.9348502,,1356.173327,151.8078474,151.8078474,0,
701,2020-01-08T00:00:00+00:00,Aave,total,total,total,total,,0.020366378,26476290.78,22829560.11,26476290.78,6363206.249,0.240336016,,,,,,,,,,
702,2020-01-07T00:00:00+00:00,Aave,total,total,total,total,,0.015201926,19762503.13,17366352.99,19762503.13,2179567.335,0.11028802,,,,,,,,,,
703,2020-01-06T00:00:00+00:00,Aave,total,total,total,total,,0.0157294,20448219.38,17677772.16,20448219.38,1830356.648,0.089511787,,,,,,,,,,
704,2020-01-05T00:00:00+00:00,Aave,total,total,total,total,,0.016639541,21631402.64,18782669.57,21631402.64,3885066.089,0.179603059,,,,,,,,,,
705,2020-01-04T00:00:00+00:00,Aave,total,total,total,total,,0.017795981,23134774.16,19581788.02,23134774.16,7041246.7,0.304357702,,,,,,,,,,
706,2020-01-03T00:00:00+00:00,Aave,total,total,total,total,,0.02088622,27152085.11,23635044.38,27152085.11,10612248.52,0.390844699,,,,,,,,,,
707,2020-01-02T00:00:00+00:00,Aave,total,total,total,total,,0.018147594,23591871.54,20697865.39,23591871.54,12149138.42,0.514971371,,,,,,,,,,
708,2020-01-01T00:00:00+00:00,Aave,total,total,total,total,,0.016261813,21140356.2,18117931.27,21140356.2,12008317.76,0.568028166,,,,,,,,,,
709,2019-12-31T00:00:00+00:00,Aave,total,total,total,total,,0.009964642,12954033.76,11202783.29,12954033.76,931627.588,0.071917953,,,,,,,,,,
710,2019-12-30T00:00:00+00:00,Aave,total,total,total,total,,0.008806201,11448060.53,9958344.949,11448060.53,412393.4742,0.036022999,,,,,,,,,,
711,2019-12-29T00:00:00+00:00,Aave,total,total,total,total,,0.008776984,11410078.76,9912013.373,11410078.76,422026.1901,0.036987141,,,,,,,,,,
712,2019-12-28T00:00:00+00:00,Aave,total,total,total,total,,0.008562376,11131088.3,9679790.832,11131088.3,441597.2652,0.039672425,,,,,,,,,,
713,2019-12-27T00:00:00+00:00,Aave,total,total,total,total,,0.008952344,11638047.09,10027902.62,11638047.09,513652.9363,0.044135664,,,,,,,,,,
714,2019-12-26T00:00:00+00:00,Aave,total,total,total,total,,0.009085037,11810548.16,10230825.9,11810548.16,376976.2314,0.031918606,,,,,,,,,,
715,2019-12-25T00:00:00+00:00,Aave,total,total,total,total,,0.009336379,12137291.67,10449939.4,12137291.67,460483.9719,0.037939598,,,,,,,,,,
716,2019-12-24T00:00:00+00:00,Aave,total,total,total,total,,0.009324019,12121223.63,10503116.1,12121223.63,541564.7485,0.044679049,,,,,,,,,,
717,2019-12-23T00:00:00+00:00,Aave,total,total,total,total,,0.009941988,12924583.66,11192457.09,12924583.66,445859.5727,0.034497016,,,,,,,,,,
718,2019-12-22T00:00:00+00:00,Aave,total,total,total,total,,0.00982332,12770316.01,11132116.4,12770316.01,356885.0193,0.027946452,,,,,,,,,,
719,2019-12-21T00:00:00+00:00,Aave,total,total,total,total,,0.010105069,13136589.29,11437767.39,13136589.29,404054.009,0.030757908,,,,,,,,,,
720,2019-12-20T00:00:00+00:00,Aave,total,total,total,total,,0.009907181,12879334.6,11108325.79,12879334.6,360396.4568,0.027982537,,,,,,,,,,
721,2019-12-19T00:00:00+00:00,Aave,total,total,total,total,,0.010176326,13229223.72,11406121.98,13229223.72,492184.4373,0.037204332,,,,,,,,,,
722,2019-12-18T00:00:00+00:00,Aave,total,total,total,total,,0.009187183,11943337.98,10397526.66,11943337.98,438824.3107,0.036742183,,,,,,,,,,
723,2019-12-17T00:00:00+00:00,Aave,total,total,total,total,,0.010327947,13426330.61,11595830.56,13426330.61,564557.1755,0.042048508,,,,,,,,,,
724,2019-12-16T00:00:00+00:00,Aave,total,total,total,total,,0.010943107,14226038.21,12397151.84,14226038.21,965687.7404,0.067881706,,,,,,,,,,
725,2019-12-15T00:00:00+00:00,Aave,total,total,total,total,,0.011486634,14932622.96,13029178.75,14932622.96,857544.3593,0.057427577,,,,,,,,,,
726,2019-12-14T00:00:00+00:00,Aave,total,total,total,total,,0.011894709,15463121.08,13377337.13,15463121.08,866804.6402,0.056056254,,,,,,,,,,
727,2019-12-13T00:00:00+00:00,Aave,total,total,total,total,,0.011930475,15509617.29,13445909.03,15509617.29,1530047.042,0.098651502,,,,,,,,,,
728,2019-12-12T00:00:00+00:00,Aave,total,total,total,total,,0.013419855,17445810.57,15127791.86,17445810.57,1221455.832,0.070014278,,,,,,,,,,
729,2019-12-11T00:00:00+00:00,Aave,total,total,total,total,,0.01357762,17650904.75,15315875,17650904.75,1424569.845,0.080708035,,,,,,,,,,
730,2019-12-10T00:00:00+00:00,Aave,total,total,total,total,,0.015617771,20303101.4,17592549,20303101.4,1197994.906,0.059005513,,,,,,,,,,
731,2019-12-09T00:00:00+00:00,Aave,total,total,total,total,,0.015315335,19909934.71,17269160.47,19909934.71,1046673.631,0.05257042,,,,,,,,,,
732,2019-12-08T00:00:00+00:00,Aave,total,total,total,total,,0.01507051,19591661.88,17004928.47,19591661.88,964866.7381,0.049248846,,,,,,,,,,
733,2019-12-07T00:00:00+00:00,Aave,total,total,total,total,,0.015396129,20014966.94,17316121.91,20014966.94,1274787.404,0.063691707,,,,,,,,,,
734,2019-12-06T00:00:00+00:00,Aave,total,total,total,total,,0.014265318,18544912.1,16141888.56,18544912.1,1033222.075,0.055714585,,,,,,,,,,
735,2019-12-05T00:00:00+00:00,Aave,total,total,total,total,,0.014556455,18923391.25,16433547.25,18923391.25,1331857.566,0.070381548,,,,,,,,,,
736,2019-12-04T00:00:00+00:00,Aave,total,total,total,total,,0.013726368,17844277.15,15488255.07,17844277.15,941469.9503,0.05276033,,,,,,,,,,
737,2019-12-03T00:00:00+00:00,Aave,total,total,total,total,,0.013902942,18073824.25,15687494.53,18073824.25,1034872.373,0.057258074,,,,,,,,,,
738,2019-12-02T00:00:00+00:00,Aave,total,total,total,total,,0.013942921,18125797.1,15641664.18,18125797.1,949376.1729,0.052377072,,,,,,,,,,
739,2019-12-01T00:00:00+00:00,Aave,total,total,total,total,,0.014650895,19046162.19,16498074.55,19046162.19,1186023.028,0.062270972,,,,,,,,,,
740,2019-11-30T00:00:00+00:00,Aave,total,total,total,total,,0.015528743,20187365.38,17526284.69,20187365.38,1570788.892,0.077810495,,,,,,,,,,
741,2019-11-29T00:00:00+00:00,Aave,total,total,total,total,,0.014884437,19349766.91,16777873.3,19349766.91,1982770.539,0.102469996,,,,,,,,,,
742,2019-11-28T00:00:00+00:00,Aave,total,total,total,total,,0.013768438,17898968.49,15563284.31,17898968.49,1167968.154,0.065253378,,,,,,,,,,
743,2019-11-27T00:00:00+00:00,Aave,total,total,total,total,,0.013788738,17925358.19,15548304.93,17925358.19,916810.9581,0.051146033,,,,,,,,,,
744,2019-11-26T00:00:00+00:00,Aave,total,total,total,total,,0.013706494,17818441.8,15453484.25,17818441.8,1159519.089,0.065074101,,,,,,,,,,
745,2019-11-25T00:00:00+00:00,Aave,total,total,total,total,,0.013480213,17524275.78,15394212.79,17524275.78,2726044.516,0.155558184,,,,,,,,,,
746,2019-11-24T00:00:00+00:00,Aave,total,total,total,total,,0.014959255,19447030.19,16923487.43,19447030.19,1675173.644,0.086140332,,,,,,,,,,
747,2019-11-23T00:00:00+00:00,Aave,total,total,total,total,,0.014737885,19159249.25,16606247.5,19159249.25,2602366.353,0.135828201,,,,,,,,,,
